T_ID,senders_account,receivers_account,amount,date,time
559,1041,1048,72.13,27/05/2023,06:09:21
560,1058,1053,76.75,30/05/2023,04:31:28
561,1020,1094,50.42,28/01/2024,04:05:27
562,1088,1067,46.08,13/09/2023,06:19:12
563,1046,1071,24,28/11/2023,23:57:32
564,1008,1046,99.98,26/06/2023,20:23:25
565,1057,1063,22.58,24/01/2024,05:51:35
566,1018,1022,96.65,15/04/2023,09:44:27
567,1057,1084,45.66,16/12/2023,23:50:03
568,1068,1031,18.25,14/02/2024,04:50:36
569,1047,1092,18.2,10/08/2023,22:34:26
570,1048,1026,64.98,17/03/2023,12:43:55
571,1003,1028,47.85,24/01/2024,15:44:19
572,1029,1033,68.06,09/09/2023,15:34:57
573,1074,1015,61.08,08/08/2023,22:43:09
574,1023,1089,50.57,20/09/2023,08:43:00
575,1070,1001,46.86,05/03/2023,00:50:25
576,1053,1063,53.73,18/10/2023,17:46:17
577,1015,1023,96.05,23/12/2023,00:36:43
578,1067,1037,52.16,25/08/2023,13:00:00
579,1019,1015,34.39,28/05/2023,23:39:29
580,1037,1042,45.1,08/09/2023,16:01:55
581,1075,1019,93.52,09/02/2024,11:27:05
582,1029,1007,20.92,22/11/2023,15:19:25
583,1077,1026,27.87,20/12/2023,06:12:22
584,1070,1072,49.61,13/11/2023,02:43:12
585,1042,1046,10.28,21/02/2023,18:34:57
586,1016,1098,26.23,09/10/2023,09:45:28
587,1045,1007,42.99,30/04/2023,22:52:43
588,1020,1011,24.25,25/10/2023,21:54:29
589,1015,1097,48.53,20/08/2023,02:31:35
590,1017,1004,74.77,10/09/2023,13:25:01
591,1007,1026,25.85,02/04/2023,16:24:03
592,1066,1057,11.52,23/03/2023,17:11:19
593,1061,1088,94.61,22/05/2023,14:19:33
594,1031,1018,27.81,11/11/2023,13:08:35
595,1024,1027,42.28,08/02/2024,06:54:27
596,1069,1003,58.46,25/03/2023,19:05:35
597,1021,1004,89.86,27/08/2023,20:44:59
598,1048,1017,49.07,09/07/2023,16:56:29
599,1025,1006,13.88,18/05/2023,21:32:20
600,1065,1084,38.12,07/08/2023,13:12:05
601,1078,1002,69.98,15/12/2023,15:17:00
602,1060,1006,20.26,12/02/2024,03:11:36
603,1087,1057,13.37,16/05/2023,15:49:03
604,1052,1092,25.28,08/11/2023,04:16:49
605,1023,1021,30.36,04/11/2023,09:21:41
606,1071,1044,57.68,02/04/2023,02:20:06
607,1023,1045,25.6,14/10/2023,03:10:24
608,1078,1044,91.53,11/04/2023,13:32:37
609,1071,1006,23.84,26/09/2023,05:37:13
610,1060,1042,54.92,12/04/2023,14:37:14
611,1048,1051,94.96,29/11/2023,12:19:15
612,1073,1079,57.01,01/02/2024,23:19:57
613,1056,1083,66.93,11/09/2023,10:38:47
614,1067,1064,90.83,31/03/2023,10:06:08
615,1089,1098,19.46,11/11/2023,03:09:42
616,1076,1099,46.27,31/08/2023,07:50:44
617,1075,1008,12.59,02/08/2023,09:16:28
618,1065,1012,50.58,09/10/2023,11:19:26
619,1044,1013,79.28,06/01/2024,19:42:11
620,1050,1027,60.04,06/09/2023,09:46:28
621,1018,1064,68.91,08/07/2023,07:09:08
622,1086,1100,71.68,13/01/2024,20:43:34
623,1091,1021,78.77,14/07/2023,01:23:22
624,1038,1001,48.12,29/11/2023,19:02:59
625,1059,1044,45.13,10/07/2023,02:22:11
626,1069,1091,97.38,24/06/2023,23:01:39
627,1043,1011,43.64,08/05/2023,00:00:21
628,1038,1032,84.67,28/02/2023,04:06:55
629,1003,1072,54.76,06/02/2024,13:16:58
630,1003,1013,21.83,05/11/2023,11:48:15
631,1009,1059,72.46,12/10/2023,07:49:49
632,1006,1048,43.5,30/12/2023,23:00:26
633,1032,1009,63.92,10/04/2023,18:38:36
634,1032,1061,14.14,04/02/2024,22:13:07
635,1014,1055,87.03,10/02/2024,19:25:30
636,1044,1040,76.49,16/07/2023,14:43:31
637,1088,1061,63.87,02/04/2023,20:56:12
638,1098,1011,68.54,08/07/2023,06:57:00
639,1077,1062,54.44,27/05/2023,02:07:06
640,1083,1050,23.57,18/06/2023,06:18:15
641,1099,1002,88.42,08/09/2023,12:29:41
642,1007,1066,44.12,19/01/2024,14:59:25
643,1065,1058,75.85,30/08/2023,22:18:48
644,1054,1077,98.34,06/08/2023,06:28:41
645,1071,1011,31.43,11/08/2023,02:17:06
646,1090,1063,78.71,16/06/2023,05:34:44
647,1043,1017,64.58,30/03/2023,12:39:03
648,1092,1042,95.54,07/06/2023,13:08:56
649,1099,1010,11.49,15/08/2023,19:29:19
650,1049,1009,72.07,09/11/2023,22:48:37
651,1060,1018,43.56,27/07/2023,14:28:48
652,1039,1067,62.61,09/03/2023,04:47:20
653,1057,1066,78.96,04/03/2023,23:01:13
654,1011,1094,92.52,03/09/2023,08:57:59
655,1040,1013,39.63,30/11/2023,18:05:06
656,1032,1058,71.45,13/05/2023,21:37:29
657,1068,1016,45.56,12/06/2023,16:39:17
658,1028,1030,94.89,01/01/2024,08:03:01
659,1092,1078,18.39,22/12/2023,06:44:17
660,1089,1065,68.26,04/07/2023,03:41:01
661,1008,1089,47.3,17/11/2023,08:22:05
662,1086,1083,88.48,29/11/2023,09:20:35
663,1095,1099,74.35,26/06/2023,05:55:59
664,1021,1098,60.06,22/12/2023,08:40:52
665,1040,1014,37.93,28/03/2023,19:33:17
666,1077,1015,81.56,15/03/2023,04:24:35
667,1060,1046,16.19,12/07/2023,09:52:41
668,1084,1024,94.78,30/06/2023,16:41:24
669,1087,1019,53.11,28/06/2023,15:47:50
670,1026,1077,14.65,06/07/2023,08:31:17
671,1026,1015,75.98,24/07/2023,16:39:40
672,1078,1061,17.3,06/08/2023,12:08:49
673,1013,1078,97.46,22/10/2023,07:10:47
674,1015,1035,14.86,02/03/2023,07:25:27
675,1017,1060,87.31,17/10/2023,00:19:06
676,1015,1046,47.09,09/10/2023,00:10:58
677,1022,1087,12.5,26/08/2023,19:26:24
678,1075,1080,15.9,12/03/2023,15:21:08
679,1068,1053,85.4,30/06/2023,14:20:39
680,1006,1090,26.19,18/07/2023,08:51:37
681,1087,1029,55.16,24/07/2023,16:12:58
682,1006,1009,57.01,06/06/2023,16:38:05
683,1032,1072,94.39,22/06/2023,03:01:31
684,1093,1094,72.8,19/06/2023,06:20:18
685,1011,1045,56.59,26/10/2023,07:53:31
686,1072,1063,42.96,19/04/2023,00:31:43
687,1041,1078,68.14,24/04/2023,05:27:38
688,1060,1097,78.43,13/11/2023,07:23:44
689,1064,1071,75.73,27/01/2024,10:18:12
690,1040,1096,58.55,22/10/2023,19:56:06
691,1076,1079,93.7,13/01/2024,14:51:42
692,1043,1088,50.34,22/10/2023,10:14:07
693,1031,1064,56.19,06/01/2024,08:16:27
694,1082,1035,70.94,28/04/2023,02:05:24
695,1065,1011,60.17,17/02/2023,23:24:06
696,1014,1012,42.6,20/09/2023,09:54:42
697,1009,1090,56.01,20/07/2023,10:50:48
698,1056,1028,36.48,20/06/2023,22:27:26
699,1062,1026,32.23,11/08/2023,09:45:15
700,1005,1033,62.06,18/07/2023,05:41:26
701,1075,1097,88.86,06/01/2024,22:18:09
702,1091,1042,97.98,16/09/2023,23:46:26
703,1058,1096,40.94,26/03/2023,03:33:13
704,1099,1001,88.61,27/08/2023,13:15:35
705,1094,1062,58.71,03/04/2023,15:12:10
706,1079,1016,13.59,14/07/2023,17:07:47
707,1057,1078,16.27,14/06/2023,21:32:23
708,1033,1043,91.86,16/06/2023,01:27:59
709,1059,1046,78.19,27/08/2023,08:55:52
710,1096,1087,58.37,26/11/2023,11:17:55
711,1016,1098,79.32,13/08/2023,06:36:41
712,1044,1001,63.65,02/03/2023,19:01:53
713,1034,1066,54.04,09/04/2023,10:10:39
714,1068,1063,14.39,03/05/2023,01:24:44
715,1073,1064,65.8,26/09/2023,03:26:54
716,1018,1063,57.21,18/11/2023,14:50:38
717,1081,1022,11.3,20/08/2023,22:17:36
718,1029,1022,38.3,20/04/2023,20:57:03
719,1089,1004,12.12,02/08/2023,03:01:35
720,1054,1027,54.87,15/03/2023,05:15:55
721,1033,1096,82.93,05/02/2024,08:42:31
722,1093,1029,42.19,03/04/2023,05:46:27
723,1032,1066,57.85,05/03/2023,15:18:26
724,1015,1095,96.53,01/01/2024,09:28:06
725,1064,1042,35.72,30/06/2023,01:43:19
726,1028,1048,65.59,29/11/2023,09:40:34
727,1020,1093,50.24,28/01/2024,03:04:25
728,1045,1090,69.23,08/06/2023,16:26:23
729,1054,1074,44.01,25/07/2023,16:52:45
730,1004,1009,11.25,10/07/2023,23:38:06
731,1092,1007,74.09,13/07/2023,16:29:24
732,1029,1067,58.49,13/10/2023,18:58:04
733,1099,1077,73.49,17/06/2023,00:39:44
734,1002,1092,96.98,19/03/2023,19:56:35
735,1047,1027,67.88,08/07/2023,19:05:04
736,1039,1087,64.22,04/07/2023,15:38:42
737,1060,1013,25.33,02/11/2023,17:36:53
738,1077,1008,84.73,02/08/2023,13:22:17
739,1054,1008,33.01,23/08/2023,08:29:22
740,1013,1016,36.45,15/02/2023,07:18:16
741,1045,1014,75.44,07/03/2023,05:51:13
742,1018,1067,49.96,14/12/2023,11:46:36
743,1035,1029,59.37,05/09/2023,12:08:10
744,1010,1027,42.43,22/01/2024,12:28:10
745,1024,1021,33.39,15/05/2023,04:28:37
746,1081,1049,15.92,25/07/2023,23:11:31
747,1042,1046,57.07,06/04/2023,18:40:01
748,1002,1064,32.67,12/03/2023,05:30:31
749,1009,1096,71.89,19/07/2023,06:01:32
750,1026,1006,51.9,22/06/2023,06:31:25
751,1072,1075,49.22,30/10/2023,19:16:12
752,1060,1070,80.48,03/10/2023,05:03:07
753,1094,1079,62.48,07/01/2024,04:29:13
754,1048,1066,81.49,06/04/2023,13:48:08
755,1073,1031,40.73,12/12/2023,22:39:28
756,1072,1079,86.12,06/06/2023,22:55:25
757,1039,1045,22.79,22/11/2023,00:09:31
758,1021,1020,32.56,01/12/2023,18:21:17
759,1043,1027,87.4,08/07/2023,05:58:12
760,1034,1007,27.18,14/05/2023,10:47:05
761,1085,1098,20.25,03/05/2023,20:03:31
762,1091,1039,68.47,12/11/2023,10:49:54
763,1073,1008,99.73,24/08/2023,03:33:22
764,1090,1014,40.1,11/07/2023,00:03:10
765,1083,1063,87.9,16/05/2023,06:34:57
766,1028,1014,66.4,02/12/2023,00:16:34
767,1045,1063,78.97,11/11/2023,06:28:04
768,1047,1025,42.03,15/05/2023,16:20:41
769,1003,1052,23.46,21/08/2023,19:01:59
770,1072,1043,36.56,16/08/2023,19:03:53
771,1080,1031,14.04,13/04/2023,17:47:58
772,1036,1097,78.7,19/09/2023,12:39:19
773,1043,1006,91.69,25/09/2023,22:57:52
774,1056,1049,24.85,24/08/2023,22:10:56
775,1098,1026,68.3,16/06/2023,04:53:06
776,1095,1044,62.18,02/10/2023,20:31:16
777,1040,1047,91.91,27/04/2023,13:57:44
778,1094,1042,58.92,09/05/2023,20:36:54
779,1057,1096,31.38,27/03/2023,11:25:46
780,1038,1025,87.19,02/06/2023,20:14:11
781,1091,1010,80.25,02/03/2023,08:37:27
782,1080,1046,19.25,18/11/2023,03:43:34
783,1037,1006,79.77,23/05/2023,04:05:34
784,1004,1054,43.33,20/03/2023,08:16:51
785,1056,1012,88.12,12/10/2023,07:59:29
786,1051,1045,44.54,28/09/2023,17:35:48
787,1085,1065,81.65,21/08/2023,23:12:23
788,1021,1046,12.85,08/04/2023,13:41:07
789,1022,1059,92.31,02/06/2023,09:21:48
790,1052,1021,30.91,03/03/2023,14:25:44
791,1024,1008,45.52,30/11/2023,07:34:42
792,1033,1014,59.79,23/01/2024,08:05:44
793,1032,1039,54.15,27/12/2023,17:42:36
794,1080,1081,43.21,29/05/2023,18:47:12
795,1043,1041,48.5,27/12/2023,12:13:47
796,1045,1009,85.57,31/05/2023,02:25:31
797,1020,1004,18.23,17/05/2023,08:25:59
798,1055,1089,47.86,27/04/2023,15:45:58
799,1019,1052,84.34,09/08/2023,05:00:21
800,1046,1092,88.42,23/05/2023,11:40:26
801,1046,1053,89.12,16/10/2023,12:24:18
802,1044,1020,68.29,17/05/2023,05:16:49
803,1083,1049,24.02,01/07/2023,15:54:06
804,1049,1072,41.24,27/12/2023,09:48:29
805,1038,1086,85.74,15/04/2023,13:56:13
806,1081,1002,50.24,27/06/2023,09:10:52
807,1002,1048,73.06,03/12/2023,06:00:06
808,1029,1023,21.24,22/12/2023,17:22:34
809,1001,1042,72.68,23/05/2023,00:38:35
810,1051,1020,46.59,27/02/2023,03:19:59
811,1003,1062,44.56,22/04/2023,23:43:37
812,1066,1022,16.74,01/06/2023,14:39:40
813,1001,1028,34.62,09/04/2023,03:00:49
814,1085,1081,58.77,15/09/2023,11:29:06
815,1064,1041,45.14,05/03/2023,09:51:30
816,1002,1064,26.79,13/04/2023,08:13:59
817,1002,1071,48.49,18/04/2023,00:39:51
818,1078,1069,23.21,25/07/2023,00:37:04
819,1089,1031,37.06,07/04/2023,06:26:12
820,1010,1012,81.09,30/10/2023,15:12:08
821,1015,1098,41.06,24/01/2024,02:53:10
822,1057,1036,39.98,01/07/2023,05:12:47
823,1010,1067,90.54,08/12/2023,08:36:36
824,1068,1021,68.06,10/11/2023,07:09:10
825,1032,1001,93.69,24/01/2024,22:53:12
826,1022,1004,48.1,22/02/2023,10:29:29
827,1013,1047,12.43,25/06/2023,00:00:50
828,1049,1020,76.81,13/06/2023,08:34:08
829,1072,1042,13.09,20/06/2023,12:15:06
830,1018,1044,82.49,18/09/2023,23:57:41
831,1003,1096,10.54,13/10/2023,17:27:58
832,1021,1031,34.84,24/11/2023,22:12:24
833,1033,1041,55.47,09/09/2023,20:41:25
834,1047,1012,66.69,28/01/2024,18:45:33
835,1080,1092,62.27,28/04/2023,10:07:25
836,1084,1002,81.23,07/06/2023,18:49:18
837,1034,1086,98.32,01/10/2023,06:04:14
838,1070,1091,42.08,21/05/2023,17:02:46
839,1084,1058,28.72,13/02/2024,16:11:51
840,1033,1083,39.71,29/09/2023,14:17:16
841,1084,1050,89.83,23/11/2023,01:08:25
842,1096,1094,49.64,16/08/2023,19:46:09
843,1043,1059,24.17,14/03/2023,08:54:00
844,1093,1061,91.35,06/06/2023,18:54:50
845,1097,1060,58.56,06/07/2023,15:29:07
846,1092,1099,76.1,11/05/2023,10:47:01
847,1014,1030,69.61,22/04/2023,22:04:15
848,1039,1059,31.66,04/11/2023,18:18:36
849,1032,1052,97.99,27/11/2023,10:12:56
850,1087,1066,74.52,17/03/2023,11:26:17
851,1002,1093,53.05,12/02/2024,18:27:10
852,1052,1030,59.94,06/12/2023,09:54:11
853,1100,1096,50.73,01/01/2024,12:07:31
854,1081,1095,51.03,30/09/2023,06:10:50
855,1055,1025,11.36,01/10/2023,18:01:50
856,1039,1070,35.93,13/10/2023,17:20:33
857,1030,1099,13.7,25/01/2024,20:11:46
858,1055,1078,78.57,10/02/2024,14:04:02
859,1063,1013,79.42,21/08/2023,20:54:51
860,1093,1022,25.45,22/10/2023,22:59:31
861,1048,1017,32.67,07/09/2023,04:35:02
862,1043,1057,13,23/11/2023,23:59:49
863,1068,1077,70.54,20/06/2023,21:44:39
864,1053,1091,19.15,01/05/2023,05:43:13
865,1099,1014,82.22,21/08/2023,03:42:09
866,1066,1062,30.07,15/12/2023,23:10:44
867,1086,1006,65.19,14/01/2024,00:00:59
868,1085,1053,53.09,14/02/2024,10:44:50
869,1008,1012,99.5,23/10/2023,00:51:49
870,1066,1056,84.53,22/09/2023,11:51:23
871,1062,1041,24.54,16/08/2023,08:07:05
872,1027,1004,69.51,25/12/2023,10:16:46
873,1088,1077,68.75,27/11/2023,09:04:22
874,1063,1057,42.65,14/02/2024,14:40:01
875,1023,1078,94.42,21/11/2023,07:36:00
876,1022,1075,23.04,25/08/2023,15:00:41
877,1037,1039,52.75,13/02/2024,05:19:59
878,1030,1045,75.72,10/11/2023,16:26:21
879,1003,1023,61.98,28/10/2023,05:43:00
880,1033,1064,35.72,08/10/2023,01:04:12
881,1008,1092,29.7,18/08/2023,17:46:22
882,1016,1028,19.27,07/07/2023,16:51:12
883,1015,1038,32.45,08/03/2023,19:34:34
884,1085,1059,40.55,26/09/2023,04:08:50
885,1015,1020,11.54,21/10/2023,20:58:41
886,1022,1053,64.92,05/06/2023,10:19:34
887,1015,1066,16.61,10/05/2023,09:33:30
888,1005,1070,30.75,12/10/2023,02:18:25
889,1046,1097,51.21,19/03/2023,12:51:11
890,1085,1098,90.2,06/09/2023,16:55:12
891,1083,1017,13.93,08/07/2023,21:30:56
892,1054,1076,97.77,27/08/2023,19:39:22
893,1031,1002,93.18,20/12/2023,23:15:53
894,1033,1035,53.08,11/03/2023,21:22:36
895,1092,1058,96.71,26/05/2023,11:06:17
896,1039,1052,92.78,29/05/2023,05:09:35
897,1004,1030,86.86,20/09/2023,11:15:08
898,1059,1067,77.29,14/07/2023,04:06:49
899,1017,1030,80.62,21/09/2023,04:57:10
900,1038,1049,18.83,04/08/2023,08:10:28
901,1014,1080,78.03,29/04/2023,09:58:00
902,1053,1004,46.01,12/10/2023,16:20:30
903,1077,1034,13.53,04/01/2024,00:45:18
904,1039,1021,39.51,26/06/2023,08:40:12
905,1080,1060,79.25,22/03/2023,06:36:57
906,1040,1092,25.57,03/11/2023,16:23:47
907,1085,1093,11.22,05/09/2023,05:25:15
908,1093,1028,34.64,16/06/2023,17:07:41
909,1067,1075,15.94,09/03/2023,05:52:08
910,1057,1064,19.68,27/09/2023,12:32:04
911,1005,1010,27.12,14/12/2023,01:42:10
912,1038,1072,72.03,02/08/2023,11:48:30
913,1078,1040,36.04,31/03/2023,12:48:02
914,1035,1089,99.33,29/03/2023,10:51:23
915,1060,1067,64.85,18/08/2023,01:20:26
916,1076,1034,77.63,11/10/2023,02:41:19
917,1017,1016,42.64,04/01/2024,12:24:06
918,1016,1022,96.93,28/04/2023,08:51:18
919,1056,1003,27.25,05/01/2024,11:59:09
920,1014,1078,98.35,04/02/2024,12:49:55
921,1056,1060,19.86,26/01/2024,09:59:51
922,1042,1094,49.66,18/06/2023,04:49:19
923,1086,1087,20.99,12/06/2023,07:37:27
924,1034,1086,33.03,14/07/2023,05:40:04
925,1019,1053,63.46,24/01/2024,04:39:52
926,1052,1034,76.94,27/01/2024,23:24:01
927,1002,1010,55.88,01/01/2024,22:07:24
928,1041,1047,41.47,05/06/2023,12:16:41
929,1053,1023,27.1,20/03/2023,18:57:15
930,1027,1001,78.43,15/08/2023,04:31:48
931,1060,1077,69.3,04/07/2023,06:05:55
932,1079,1018,34.78,27/09/2023,19:01:06
933,1076,1026,84.2,16/03/2023,03:11:29
934,1035,1011,54.44,10/04/2023,06:18:21
935,1035,1058,24.49,26/05/2023,16:45:14
936,1021,1077,41.81,29/03/2023,03:37:55
937,1010,1021,17.78,30/12/2023,06:00:07
938,1067,1088,56.07,07/02/2024,09:31:38
939,1022,1067,24.19,23/06/2023,10:01:37
940,1017,1050,62.8,04/12/2023,20:37:42
941,1006,1003,56.31,14/06/2023,14:18:08
942,1086,1093,98.78,28/08/2023,05:05:53
943,1061,1070,19.6,10/04/2023,23:21:10
944,1068,1017,38.51,11/08/2023,14:48:34
945,1088,1044,17.83,30/01/2024,01:22:43
946,1073,1095,81.62,26/06/2023,02:54:07
947,1038,1012,69.45,29/12/2023,09:06:47
948,1031,1050,52.64,22/09/2023,08:37:06
949,1093,1074,82.12,25/06/2023,06:57:51
950,1043,1058,74.34,27/11/2023,19:35:06
951,1010,1053,73.78,22/05/2023,03:02:23
952,1015,1093,64.22,18/01/2024,18:50:41
953,1048,1061,40.76,19/05/2023,17:00:55
954,1001,1033,80.93,13/02/2024,01:11:15
955,1011,1049,96.26,17/12/2023,10:47:24
956,1014,1082,64.46,03/06/2023,18:34:21
957,1086,1080,41.59,05/03/2023,09:12:00
958,1068,1028,27.75,13/10/2023,04:28:36
959,1094,1075,44.92,12/02/2024,23:30:09
960,1024,1061,38.36,11/10/2023,04:22:20
961,1083,1026,56.38,31/01/2024,14:02:54
962,1072,1036,79.4,14/05/2023,03:11:56
963,1025,1014,43.4,24/03/2023,07:36:01
964,1044,1026,73.21,01/11/2023,18:07:37
965,1037,1006,33.31,11/03/2023,20:54:04
966,1094,1036,24.93,26/11/2023,21:43:27
967,1088,1050,92.5,26/11/2023,16:14:10
968,1026,1092,28.45,12/05/2023,10:03:54
969,1040,1018,90.31,16/05/2023,21:45:34
970,1064,1072,65.55,07/04/2023,21:43:26
971,1047,1064,29.13,25/05/2023,19:32:45
972,1071,1081,53.33,21/10/2023,18:10:10
973,1020,1072,90.58,09/02/2024,01:38:27
974,1059,1071,91.06,30/11/2023,11:22:48
975,1068,1057,65.7,19/07/2023,21:50:43
976,1078,1057,40.68,27/09/2023,21:44:12
977,1048,1054,55.39,01/05/2023,03:43:15
978,1014,1062,91.07,13/10/2023,17:46:15
979,1082,1001,82.79,30/04/2023,13:47:49
980,1043,1081,66.37,14/05/2023,12:06:45
981,1071,1072,90.52,19/08/2023,09:21:12
982,1005,1085,99.42,19/12/2023,13:17:16
983,1025,1083,97.97,12/08/2023,04:07:18
984,1084,1020,66.23,24/05/2023,04:21:24
985,1016,1071,36.67,06/01/2024,06:20:44
986,1087,1045,79.25,17/10/2023,23:26:45
987,1013,1029,38.66,23/06/2023,17:31:03
988,1035,1063,82.67,02/12/2023,15:15:45
989,1001,1074,43.75,11/10/2023,11:28:54
990,1034,1059,28.61,26/03/2023,01:04:55
991,1022,1028,17.22,19/11/2023,17:49:42
992,1059,1021,26.98,25/09/2023,23:42:10
993,1010,1022,75.79,22/07/2023,16:39:58
994,1071,1067,85.66,04/05/2023,19:09:38
995,1047,1056,55.67,03/05/2023,14:29:37
996,1067,1093,30.17,29/05/2023,00:02:17
997,1059,1077,89.01,31/08/2023,03:22:29
998,1041,1068,72.43,19/01/2024,02:44:07
999,1076,1080,61.8,01/01/2024,00:23:47
1000,1020,1006,21.66,11/01/2024,16:09:55
1001,1023,1022,63.06,18/02/2023,13:13:26
1002,1007,1083,12.67,19/08/2023,14:54:13
1003,1013,1005,17.26,13/12/2023,23:18:31
1004,1048,1010,73.72,22/11/2023,04:23:43
1005,1081,1036,12.84,17/04/2023,05:56:21
1006,1013,1070,74.21,08/07/2023,00:50:09
1007,1039,1058,46.01,30/04/2023,08:26:36
1008,1046,1001,20.36,23/10/2023,19:35:27
1009,1066,1038,84.15,26/09/2023,03:24:24
1010,1058,1020,63.15,04/06/2023,04:32:04
1011,1082,1004,25.73,06/09/2023,13:05:34
1012,1021,1016,20.24,21/04/2023,02:46:08
1013,1094,1035,54.05,01/07/2023,08:50:45
1014,1039,1095,53.8,20/03/2023,09:13:44
1015,1039,1077,32.62,13/01/2024,04:50:43
1016,1010,1033,99.19,20/01/2024,00:18:20
1017,1052,1075,39.89,16/02/2023,23:12:47
1018,1063,1030,50.29,13/12/2023,15:30:22
1019,1083,1020,31.25,13/08/2023,22:07:37
1020,1041,1079,35.31,07/02/2024,00:13:17
1021,1082,1018,71.36,31/01/2024,20:12:02
1022,1001,1011,42.19,27/12/2023,22:43:05
1023,1041,1008,17.67,24/02/2023,10:56:52
1024,1061,1028,18.5,15/05/2023,01:46:22
1025,1045,1066,56.44,14/08/2023,00:24:03
1026,1041,1034,97.09,01/12/2023,15:02:08
1027,1076,1009,77.21,20/04/2023,14:08:59
1028,1068,1043,49.03,06/03/2023,14:55:12
1029,1094,1099,91.19,19/07/2023,10:14:22
1030,1009,1077,49.72,31/10/2023,20:38:21
1031,1022,1098,60.65,25/07/2023,08:41:10
1032,1082,1039,11.81,21/04/2023,20:36:00
1033,1042,1082,88.46,06/10/2023,19:27:28
1034,1085,1068,74.91,26/03/2023,18:40:50
1035,1061,1009,15.26,25/12/2023,17:56:06
1036,1053,1012,67.82,30/10/2023,06:39:28
1037,1022,1100,52.43,15/12/2023,17:51:06
1038,1100,1016,61.22,03/02/2024,15:21:15
1039,1091,1030,47.83,29/11/2023,18:43:15
1040,1077,1090,39.95,12/09/2023,16:53:21
1041,1038,1009,58.15,30/11/2023,10:25:11
1042,1072,1003,54.43,19/03/2023,22:06:29
1043,1019,1010,16.38,16/06/2023,10:35:14
1044,1012,1078,83.53,23/05/2023,03:47:43
1045,1035,1012,48.71,08/08/2023,00:03:28
1046,1037,1099,45.77,28/06/2023,19:07:32
1047,1070,1043,48.73,29/12/2023,10:52:02
1048,1009,1051,38.91,25/07/2023,02:12:58
1049,1100,1034,51.3,14/11/2023,02:19:38
1050,1077,1034,97.4,24/05/2023,07:02:51
1051,1043,1073,64.48,25/07/2023,05:31:39
1052,1054,1056,79.1,10/12/2023,10:29:41
1053,1030,1009,49.81,26/08/2023,12:03:42
1054,1053,1060,83.72,18/08/2023,21:45:14
1055,1082,1096,42.1,13/04/2023,08:18:01
1056,1035,1002,40.85,01/08/2023,19:29:28
1057,1010,1054,21.85,28/07/2023,14:11:54
1058,1040,1044,5000.45,10/11/2023,13:15:23
1059,1079,1030,11.68,15/02/2023,06:05:18
1060,1078,1071,55.64,22/06/2023,18:11:42
1061,1016,1039,20.34,19/09/2023,08:30:15
1062,1016,1093,31.32,09/10/2023,23:57:37
1063,1061,1064,71.34,07/06/2023,09:18:09
1064,1061,1038,65.4,08/01/2024,04:09:04
1065,1037,1035,45.94,03/10/2023,04:54:08
1066,1089,1042,99.39,13/12/2023,08:29:55
1067,1002,1079,43.55,02/11/2023,12:53:49
1068,1001,1020,19.9,10/09/2023,21:12:49
1069,1014,1092,55.93,06/07/2023,05:44:51
1070,1041,1087,53.33,07/09/2023,22:49:53
1071,1065,1028,46.23,19/09/2023,13:51:46
1072,1079,1034,95.81,26/12/2023,02:10:38
1073,1022,1066,46.87,10/03/2023,08:32:10
1074,1080,1003,60.82,03/12/2023,10:40:55
1075,1031,1073,28.07,11/08/2023,18:07:38
1076,1044,1058,36.02,17/06/2023,20:15:25
1077,1018,1006,65.59,22/12/2023,02:41:32
1078,1040,1099,35.7,21/07/2023,00:09:25
1079,1064,1060,72.05,01/03/2023,20:46:04
1080,1091,1063,70.3,07/08/2023,09:11:14
1081,1054,1002,22.81,29/05/2023,06:52:52
1082,1016,1100,68.18,22/06/2023,16:23:49
1083,1002,1034,18.29,16/10/2023,20:31:15
1084,1032,1018,46.62,21/08/2023,02:32:22
1085,1022,1100,78.87,17/10/2023,07:34:59
1086,1059,1050,12.23,28/06/2023,03:24:49
1087,1009,1002,84.43,19/06/2023,09:06:36
1088,1035,1039,37.9,06/07/2023,08:44:18
1089,1100,1049,55.33,26/12/2023,00:52:42
1090,1050,1087,43.03,17/05/2023,06:54:53
1091,1013,1017,21.49,28/02/2023,03:43:03
1092,1013,1009,23.89,15/01/2024,14:13:43
1093,1003,1042,83.84,26/03/2023,02:49:33
1094,1040,1021,93.54,14/05/2023,22:48:20
1095,1052,1024,46.42,01/04/2023,06:14:45
1096,1010,1028,97.93,26/03/2023,15:13:12
1097,1061,1016,42.87,04/04/2023,15:27:23
1098,1029,1083,17.3,16/03/2023,03:57:35
1099,1100,1077,25.13,13/09/2023,02:25:39
1100,1011,1067,99.4,03/06/2023,11:11:55
